age,gender,yearDriving,drivingFrequency,temp_length,temp_decisiontime,temp_decision_made,temp_correct_decision,temp_danger,temp_difficulty,CarPlacedLeft,CarPlacedRight,numS,sAmpMean,sAmpStd,sAmpMax,numF,fMean,fStd,fMax,backMirror,leftMirror,rightMirror,road,sky,pupilChange,pupilMean,pupilStd,Y
22,1,19,4,1,0.74132,4,4,94,85,1,1,2,155.159708787663,23.3389596566591,171.662845426726,2,143,48.7903679018718,177.5,0,0,0,2,0,0.644362312455653,3.63475562898674,0.27077983695331,0.412597831252429
22,1,19,4,6,1.25201,1,1,8,57,0,0,13,361.754375929764,367.563296356749,1231.93662986373,13,431.346153846154,563.480788810918,2266.5,3,2,2,6,0,0.63773100738669,3.9603772283929,0.231153777054664,0.185307565772741
22,1,19,4,9,1.49019,4,23,84,68,0,1,16,365.73388808545,245.085438462371,754.302540430562,16,520.1875,526.518846607919,1819.5,7,0,1,8,0,0.945547799136603,4.11602749060429,0.236928723114541,0.200598699340873
22,1,19,4,9,1.43829,2,2,87,77,0,0,16,403.869479539404,371.496320389596,1392.95557897587,16,526.59375,601.079729008557,2363,8,2,0,6,0,0.836355174609154,4.024979788523,0.222145280889612,0.130551266336099
22,1,19,4,3,1.02242,1,1,9,37,0,1,8,298.505912925215,227.001457543927,580.628472002536,8,297.375,210.875005292573,734,3,0,0,5,0,0.53815257070548,3.88499897861545,0.237388655438928,0.214689927389406
24,1,18,1,12,3.26119,2,2,29,20,0,1,11,389.266265882702,262.901309278427,730.677194457306,11,971.363636363636,1676.7731822001,5564,2,1,1,7,0,1.01137285850389,4.83330177368058,0.352952240459179,0.34944301047814
24,1,18,1,1,4.07334,1,2,0,79,0,1,2,266.101601577521,282.154302245697,465.614822036412,2,398.25,380.777001668956,667.5,1,0,0,1,0,0.160820297468302,4.68190556254882,0.0747600044498337,0.319708768005936
24,1,18,1,6,2.799,1,2,0,49,2,0,16,265.145842388437,232.091951063368,642.310612165173,16,280.25,144.60693851495,622,1,1,2,12,0,0.637475805546469,4.91056185979698,0.190918532792042,0.241901429648321
24,1,18,1,3,2.63469,1,2,0,20,0,0,6,354.916831348235,268.985942738415,698.375889117028,6,407.75,289.482598786179,951,1,0,1,4,0,0.540418184624816,4.45957159054143,0.183595338942145,0.111589520605082
24,1,18,1,9,3.94951,1,2,0,35,0,1,15,257.595415672419,188.595882182797,547.123244799561,15,544.333333333333,639.454976262337,2243,7,0,0,8,0,0.58911418446263,4.51347031919445,0.196714312035141,0.120013884795372
24,1,18,1,1,4.41264,4,4,90,50,1,1,1,269.006759183645,229.402260980629,629.475819107727,1,1036,0,1036,0,0,0,1,0,0.314541774200181,4.36316533356346,0.0855798759258075,0.432001254839663
24,1,18,1,6,1.94731,2,4,59,65,1,1,5,305.622939968771,191.874220079344,539.725552943346,5,371.4,209.501610972326,664,3,0,0,2,0,0.887956316752256,4.67192141393031,0.244384063224392,0.279806075868498
24,1,18,1,9,0.92901,2,2,60,39,1,1,16,186.538891209293,210.299561033386,595.263439579486,16,535.84375,604.564436012959,2340.5,5,0,1,10,0,0.973923925995422,4.83153257785271,0.264926758256567,0.160672230613122
24,1,18,1,1,2.54263,2,1,80,50,0,0,3,117.113798490559,123.430394573902,258.756396056214,3,306,114.529472189476,379,0,0,0,3,0,0.25173609920335,4.15950820205098,0.173441011498465,0.320421176876282
24,1,18,1,1,1.32538,3,3,69,39,1,0,1,268.426068704343,229.402260980629,629.475819107727,1,1035,0,1035,0,0,0,1,0,0.479060214941359,4.64920079400738,0.136072175478115,0.435337481779699
24,1,18,1,6,1.2704,3,3,39,20,1,0,17,260.421678111907,265.468170488411,706.176898871664,17,324.882352941176,216.678371195922,923,5,0,2,10,0,0.933619879677174,4.89070492256457,0.27853143328659,0.0672550989936611
24,1,18,1,9,2.19929,1,1,0,10,0,0,28,246.896681694993,234.363392445723,655.715429893182,28,296.875,213.31317721621,1010,8,0,2,18,0,0.581219076557608,5.01216968202206,0.252064337683942,0.145283508399317
24,1,18,1,6,2.69671,1,1,0,20,0,0,18,306.591613994989,340.783151475527,1125.81917064864,18,286.972222222222,329.10665499117,1473,9,1,1,7,0,0.715953606964018,4.93595691197935,0.201684007275524,0.223490202645474
24,1,18,1,3,2.00771,1,1,29,10,0,0,8,204.926050937896,189.078109020732,584.693922065212,8,315,226.168552822258,837.5,3,0,0,5,0,0.754261443308356,4.55051731238202,0.250989221382035,0.0954909561215648
24,1,18,1,9,1.24222,2,23,74,10,0,1,16,251.888831222792,202.981408801143,623.838570865893,16,501.75,863.297997989879,3675.5,6,0,0,9,1,0.739233418290577,4.82923840758832,0.238199109841834,0.0497262040465698
24,1,18,1,12,1.41249,1,1,5,9,0,1,18,284.947166112616,251.113729851519,624.10092132603,18,636.083333333333,575.611727029703,2014.5,5,0,1,12,0,0.99218296245993,4.94630032908648,0.278703003918006,0.0639693782993698
24,1,18,1,20,1.50127,1,1,0,4,1,0,43,252.06929525923,226.095173631812,690.387764231088,43,437.720930232558,497.335642895572,2824.5,17,0,3,23,0,0.954275296242144,5.10857685222389,0.306215880443166,0.24739236691095
24,1,18,1,3,1.53724,3,23,54,20,0,0,6,274.162494914956,266.4838534666,639.34854735113,6,401.833333333333,398.730945208253,1184.5,1,0,0,5,0,0.861406204175028,4.5775594496918,0.284871508485899,0.205096942893754
24,1,18,1,3,1.40034,2,2,40,19,0,1,8,238.68224766246,216.576295433658,570.964405633136,8,339.3125,319.394174012077,1084.5,3,0,0,5,0,1.29501048567805,4.70478185906371,0.420757334380577,0.39424526683695
24,1,18,1,6,0.83561,2,2,70,10,0,1,16,218.81312822292,182.208338388926,610.960966429116,16,343,374.689382466775,1589,6,0,0,10,0,0.629379661802958,4.70831934063329,0.199173070578254,0.0838975672525453
24,1,18,1,3,2.16814,1,1,0,20,0,0,6,209.653572335968,195.923268215188,465.147312687067,6,450.666666666667,294.760863526125,852,1,0,0,5,0,0.43565135361721,4.45654505748334,0.129026816096876,0.149959527836247
24,1,18,1,9,0.65012,3,3,69,9,1,0,13,233.849270831011,247.582009294136,658.000490121398,13,629.346153846154,784.219048497064,2907,4,0,0,9,0,0.998991146068391,4.77674515997694,0.388129245326471,0.12532476436422
24,1,18,1,20,1.13425,1,1,0,15,0,0,38,230.099611727279,226.742794811017,653.211843508674,38,501.907894736842,613.361989755258,3120,19,0,0,18,1,0.700399778617211,4.84666297955996,0.219583101044063,0.0540135880669891
24,1,18,1,3,1.33663,4,4,73,9,1,1,6,202.366462485584,167.642331567194,482.079505890885,6,457.083333333333,367.404738220218,1146.5,2,0,0,4,0,0.634163115687943,4.3995049207018,0.186663998635834,0.25825840799303
24,1,18,1,3,1.31887,3,3,60,10,0,0,11,268.406025375675,209.777793977904,590.940210596639,11,240,176.334341522008,741,2,0,2,6,1,0.479290929476228,4.21317504489617,0.245628698373192,0.143333030851121
24,1,18,1,9,1.59262,1,1,8,19,0,1,18,168.174280403637,181.429508737584,617.386590800286,18,383.555555555556,300.531582410474,1255,10,0,0,8,0,0.890443610903188,4.56308147378011,0.225686210409037,0.102639299503005
24,1,18,1,1,1.6137,1,1,18,15,0,0,1,727.707126871793,0,727.707126871793,1,891,0,891,0,0,0,1,0,0.121585095634958,4.20037674706398,0.144191840251629,0.0873182870044471
24,1,18,1,12,1.33306,1,1,0,10,1,0,13,367.840429882327,241.499352720285,665.591053124965,13,770.076923076923,1030.38176270889,3441,7,1,0,5,0,1.04411971603838,4.80586217855841,0.334902527824748,0.0227201584994313
24,1,18,1,6,1.16272,3,23,63,15,0,0,12,248.76193569462,217.895354824197,625.793458339091,12,452.958333333333,520.954432588238,1887.5,5,0,0,6,1,0.929343034425992,4.63694131581577,0.265798856283737,0.126584207964332
24,1,18,1,1,1.20082,3,23,90,19,0,0,3,161.361759138498,204.978956923861,397.834060884686,3,315.166666666667,208.593104711861,556,0,0,0,3,0,0.180357083422138,4.1453847191107,0.0527099668247752,0.309592024047214
24,1,18,1,6,1.33344,1,1,0,20,0,0,14,276.3133615586,221.083577067868,684.380493585257,14,368.071428571429,230.998406350052,766.5,6,0,0,7,1,0.846640503638437,4.47589082572428,0.292539633565183,0.0912624770198644
24,1,18,1,9,0.75081,4,4,80,10,1,1,14,200.057066523139,239.714737019809,691.142273703468,14,520.821428571429,612.23441988352,2359,2,2,0,10,0,0.913483992726845,4.7941090223974,0.317682604813058,0.0905478946043238
24,1,18,1,1,1.27716,2,2,69,25,0,1,3,305.732314016803,109.771806484619,432.418677325575,3,275,233.997329044585,544,0,0,0,3,0,0.404333351855255,4.5832435833619,0.136448756594999,0.398582146184607
29,1,18,1,6,1.94731,2,2,48,71,1,0,9,312.308818994698,277.091668429247,683.609217682149,9,584.333333333333,688.727721962751,2342,3,1,0,5,0,0.641438473428721,3.69205969653208,0.188119551957589,0.427912808130682
29,1,18,1,3,2.94231,2,2,30,51,0,0,2,104.343635599904,9.83165395998893,111.295664785292,2,477,398.808224589213,759,0,0,0,2,0,0.680835353783351,3.79284868289522,0.256209186220881,0.0576358608737874
29,1,18,1,1,4.70952,2,2,37,61,0,0,2,75.8392149187557,29.396504231177,96.6256824038,2,282.5,84.8528137423857,342.5,0,0,0,2,0,0.278439758933278,3.41246769604681,0.123750880739074,0.473563421911739
29,1,18,1,12,1.52065,2,2,54,55,0,1,20,367.567945323083,348.683723671825,1162.53247804094,20,460.175,468.344994157759,1418,5,3,3,9,0,0.940038603973838,4.01500699252954,0.284625991390374,0.324038060041285
29,1,18,1,9,3.31747,1,2,52,52,0,1,20,392.547541572933,282.522557981605,1064.19814062044,20,378.675,305.70080294473,1384,2,3,0,15,0,0.770147025426081,3.89798965147074,0.211341302981532,0.0978896822111248
29,1,18,1,3,2.33588,1,4,50,55,1,0,6,537.126829645873,364.874345699294,1049.15366486516,6,400.916666666667,341.456207538634,1025.5,0,3,0,3,0,0.70022207643032,3.66127140623629,0.270779512725038,0.322642975505708
29,1,18,1,12,2.36802,1,1,35,37,0,0,21,438.73425129946,387.282342030382,1147.96599470542,21,534.833333333333,532.951178189272,2288.5,1,5,0,15,0,0.578620689271229,3.92942420490016,0.22120058788275,0.0458814851250652
29,1,18,1,9,1.65477,3,3,73,54,1,0,15,491.513983004145,340.819003093077,1031.00465566359,15,540.8,360.316666281203,1503,1,2,4,8,0,0.898445290238331,3.92802167636381,0.274011662570933,0.140925844466377
29,1,18,1,3,1.93453,3,3,55,70,0,0,8,352.724486586881,241.513015028226,624.472161108884,8,318.375,249.69334764295,880,1,2,0,5,0,0.518173872568266,3.57471151283741,0.222973867038923,0.297798025391885
29,1,18,1,20,1.96793,1,1,39,59,1,0,35,320.666509243962,287.613943646954,1063.66539028963,35,516.414285714286,525.372773619365,2497,11,3,3,18,0,0.718309806980355,3.81551773260299,0.161427763516523,0.15640696215056
29,1,18,1,1,2.28281,1,1,61,79,0,0,1,741.300993186978,0,741.300993186978,1,803.5,0,803.5,0,0,0,1,0,0.294349748917074,3.32742915273286,0.115005401254183,0.244921342513543
29,1,18,1,6,1.42913,1,1,28,50,0,0,12,525.350396005992,399.810874547743,1172.40991231736,12,451.083333333333,278.599242423212,1018,0,2,3,7,0,0.514772244107357,3.72327803742255,0.128000413418517,0.142535956894312
29,1,18,1,1,1.74646,4,2,81,70,0,1,1,57.7553677159102,0,57.7553677159102,1,274.5,0,274.5,0,0,0,1,0,0.420210622914662,3.32274160484991,0.171364385705108,0.211530917921615
29,1,18,1,1,1.45697,3,23,69,63,1,0,1,42.4349207610901,0,42.4349207610901,1,280.5,0,280.5,0,0,0,1,0,0.341873680428502,3.3485955165631,0.140400774013071,0.374189834607111
29,1,18,1,9,1.13734,1,1,34,59,0,1,18,278.326288378647,272.932359057589,757.508561007729,18,459.805555555556,406.5565997384,1468.5,7,1,1,9,0,0.722570904591816,3.72519386501525,0.271895842834005,0.235375749701414
29,1,18,1,6,1.06443,2,2,49,60,0,0,10,419.870552030574,375.898623726518,1078.557167006,10,302.55,231.53454865791,702,0,2,1,7,0,0.810140493802185,3.69651573466678,0.204975979646079,0.308788737161686
29,1,18,1,9,1.51392,1,4,73,60,0,1,15,317.82624997193,410.411310667351,1375.27140775921,15,411.866666666667,276.862102515898,1221.5,0,4,0,11,0,0.816915274156128,3.76788715757084,0.189622011749771,0.137330598752605
29,1,18,1,3,1.19739,1,1,25,40,0,0,7,311.36329325675,299.19179739931,689.696589088274,7,349.285714285714,242.382421176203,785,0,2,0,5,0,0.809634223407767,3.35562722960344,0.206453834503578,0.091176021346966
29,1,18,1,6,1.24008,2,23,50,54,0,0,7,258.019159435748,320.502255130738,791.409389949348,7,503.357142857143,271.339841386792,1028,0,1,1,5,0,0.862955085995021,3.62034203893771,0.227694238673704,0.12909572167142
29,1,18,1,1,1.36599,3,3,66,54,2,0,2,292.737524806063,180.429253838838,420.320273719934,2,393.75,122.683026535866,480.5,0,0,0,2,0,0.469881908560715,3.41647359988789,0.185803508840309,0.19508062094664
29,1,18,1,1,2.40243,4,1,49,70,2,0,3,231.15503346818,178.603945934817,376.007659496452,3,152,98.738290444994,258.5,0,0,0,3,0,0.300733056715259,3.38592258149996,0.140252597003325,0.276917029046019
29,1,18,1,3,1.84722,1,1,39,54,0,0,5,186.745345213724,178.75708897655,482.57592666854,5,414.8,279.87957231638,865,0,0,0,5,0,0.61421996162358,3.51109832513392,0.171325852540183,0.20010265071553
29,1,18,1,9,1.31027,1,1,27,54,0,0,17,407.045711338063,386.130579717044,1221.48614809993,17,480.029411764706,442.17362506812,1782,0,3,5,9,0,0.565082742399755,3.80723357126522,0.224890894713876,0.220347716270899
29,1,18,1,6,1.46887,4,4,70,59,2,1,6,594.535978645414,383.319194817279,1199.99292706249,6,486.666666666667,270.595947247306,905.5,0,1,1,4,0,0.844911626650166,3.65526269730006,0.234788539610901,0.130488433708402
29,1,18,1,9,1.24748,2,2,57,50,0,1,14,359.088106323584,354.242708687484,1155.29225739637,14,580.392857142857,518.386037419228,2032,0,2,3,9,0,0.674317357162402,3.68792830638923,0.207003716210313,0.104281684246886
29,1,18,1,3,1.16288,4,23,47,45,0,0,6,254.996513959007,314.347858975538,763.292665037468,6,479.416666666667,370.774920493103,1071.5,0,0,0,6,0,0.751326221436251,3.48923356519408,0.235402992257094,0.198817057324811
29,1,18,1,9,1.91872,2,23,55,60,0,1,16,488.89719151009,352.846551457972,1174.91000612813,16,513.40625,650.534964951923,2732,3,3,2,8,0,0.47466624153716,3.6242337492082,0.179870233425638,0.158683010604972
29,1,18,1,6,1.42371,1,1,47,49,0,0,10,496.4739385622,481.203487020404,1245.78381752213,10,409.85,223.895939370652,781,0,3,4,3,0,0.498477031672196,3.60639437380647,0.154419572662383,0.191350491083247
29,1,18,1,20,0.89078,1,1,4,39,0,1,23,286.30494561814,327.396116590139,1166.83187520739,23,833.739130434783,744.761842189184,3329.5,0,4,3,16,0,0.815066475878893,3.61670293905271,0.140298420917915,0.178195828331699
29,1,18,1,6,0.85756,3,3,64,48,2,0,10,459.839082273949,290.252190466331,709.49307431433,10,558.95,717.980828047967,2516,0,2,1,7,0,0.751579721020352,3.58605917529676,0.195701872613791,0.237128691195557
29,1,18,1,3,1.01153,4,2,58,45,0,0,9,476.740973796682,325.60081630551,1079.95876078673,9,293.611111111111,164.304362726956,623.5,0,1,2,6,0,0.859338666722246,3.61249123667627,0.246373090026797,0.1986281759533
29,1,18,1,1,0.82039,4,4,61,54,1,1,1,269.663161954697,229.332443366588,629.174723347974,1,1029,0,1029,0,0,0,1,0,0.321241153259724,3.16428261992242,0.123648597573733,0.0682975447312604
29,1,18,1,12,1.13298,1,1,31,59,1,0,23,395.573010604479,328.710700921379,1083.74318913661,23,479.478260869565,351.036856335526,1335,3,1,1,17,1,0.621724103561364,3.62249999716696,0.197173618486599,0.280009320759237
22,1,21,3,3,3.53525,1,2,0,55,0,0,8,323.925218261874,285.268794621088,767.947851419613,8,346.375,162.624402930715,593,3,0,0,5,0,0.945981988703236,3.90147726105743,0.340826363291575,0.24694477370224
22,1,21,3,6,3.27671,1,2,24,50,1,0,13,464.175834118071,241.498649542516,741.853740638948,13,361.576923076923,258.450256831775,1020.5,4,1,1,7,0,1.18458546358383,4.08957284981502,0.407457270397857,0.342044288510632
22,1,21,3,12,4.0472,4,2,66,59,1,1,28,407.758217386686,299.527033486048,1066.3957543989,28,358.446428571429,395.929621956135,2159.5,10,1,4,11,2,1.42532463042154,4.10618852680895,0.41596469931899,0.298536316301287
22,1,21,3,9,2.52214,1,2,26,29,0,0,20,360.149635865506,292.968971997454,1017.43142889337,20,416,334.476102521383,1230,3,1,1,13,2,0.558096110758641,3.73147532706897,0.237328243454721,0.184726195065817
22,1,21,3,1,2.27387,1,2,8,31,0,0,2,73.5553753165594,15.8457730666615,84.7600289051389,2,425.25,259.861742086056,609,0,0,0,2,0,0.382057235982824,3.06332808814253,0.17201367752685,0.476078986628896
22,1,21,3,9,2.57375,2,2,82,71,0,0,19,402.610647756333,344.343004458514,1158.22815649595,19,365.105263157895,349.679598543333,1644,7,1,3,8,0,0.913259323320011,3.88398740168913,0.240667842509838,0.192767189693369
22,1,21,3,6,1.36089,3,3,92,69,0,0,10,313.81450106835,351.846568785036,1066.81274481513,10,235.3,167.698340281988,626.5,2,1,0,6,1,0.999401667183521,3.75731835707909,0.303343242219809,0.173089738021386
22,1,21,3,6,2.86895,1,1,26,34,0,0,10,236.949165454064,252.920165248999,745.408642960356,10,409.5,379.954529443254,1131,4,0,0,4,2,0.537398721791318,3.58399180469048,0.227701236528285,0.187440340176765
22,1,21,3,1,1.94983,3,3,87,33,0,0,1,269.923125843393,229.572788162082,629.933677402239,1,1032,0,1032,0,0,0,1,0,0.803953813881932,3.03056251434154,0.288764920306238,0.450700900169547
22,1,21,3,20,1.27536,1,1,21,58,0,0,40,366.850253316007,341.135173906754,1221.00132678061,40,438.45,469.384851120633,2234.5,14,3,4,18,1,1.17937851130478,3.86430496687692,0.297869017731972,0.107422900663428
22,1,21,3,12,1.91872,2,1,36,71,0,1,24,379.599240170176,303.733191318316,842.918940349545,24,455.8125,556.49428319459,2776,6,2,0,16,0,1.03268653981919,3.67532080976213,0.223762306588755,0.185328308923025
22,1,21,3,1,1.7508,1,1,33,58,0,0,3,152.987118643082,163.011229809272,340.741735042833,3,257.333333333333,109.809304402374,365,1,0,0,2,0,0.40202680743975,3.05589417467889,0.128726056897721,0.249927740335554
22,1,21,3,3,1.28591,1,1,60,42,0,0,10,243.740981975116,260.768912610819,655.724427637098,10,244.5,126.039455903477,447.5,3,1,0,6,0,0.443367028579396,3.5025490986893,0.189199915531325,0.215551731908902
22,1,21,3,9,3.1974,1,1,31,40,0,0,22,348.076979799402,315.964876547257,1147.59063803257,22,378.181818181818,333.591371985553,1617,8,2,0,12,0,0.905155064365885,3.50424889653176,0.263414513259788,0.088125574210034
22,1,21,3,3,2.44818,3,23,84,54,0,0,4,172.157065118518,141.769627940442,309.870589924246,4,484.125,403.821407514097,1038,0,0,0,4,0,0.930226315362797,3.42735964907507,0.354991687233771,0.382287826914413
22,1,21,3,1,1.65029,4,4,89,50,0,0,1,29.1006872771074,0,29.1006872771074,1,173,0,173,0,0,0,1,0,0.301882641007189,3.05152560803289,0.115461614272224,0.314041211456821
22,1,21,3,3,0.96225,2,2,74,60,0,1,10,420.149459104674,274.665947135081,798.677258033556,10,256.3,145.293228411452,608,2,0,2,6,0,1.08296050854329,3.36108226566264,0.300796077071277,0.214274960654654
22,1,21,3,9,3.40313,2,23,70,35,0,0,15,370.684063633414,353.332988131116,1190.60193704697,15,527.833333333333,696.847407632266,2907.5,5,1,0,9,0,1.19813369999349,3.75341547738652,0.32722940530977,0.237063932941147
22,1,21,3,6,1.42138,4,4,83,40,1,1,18,316.619130100654,189.561051577444,616.29443653176,18,305.75,204.821963579851,825.5,5,0,1,11,1,1.21161875544634,3.78406938235092,0.381557577578579,0.312390262946969
22,1,21,3,9,1.76291,4,4,78,66,1,1,15,307.919323447556,322.931340138824,1137.56834190303,15,390.666666666667,172.152721511481,799,4,1,0,10,0,0.62299640821521,3.89357565059416,0.187174643120341,0.0799585878782831
22,1,21,3,1,2.10114,2,2,70,42,0,1,1,270.255715078396,230.288568196114,630.747138320896,1,1035,0,1035,0,0,0,1,0,0.451917611230737,3.38437132945869,0.171965758039511,0.401299423080219
22,1,21,3,1,1.78016,1,1,26,62,0,0,1,270.420359943508,230.32238758434,634.557883076405,1,1030,0,1030,0,0,0,1,0,0.42022846424126,3.09579217777695,0.153712430443303,0.154269683092517
22,1,21,3,3,1.2826,4,4,75,67,1,1,8,302.637463889316,203.198148756031,520.501789141978,8,313.5625,220.92701404698,659,5,0,0,3,0,0.846068600370264,3.37075466066159,0.226373927615172,0.297577160999444
22,1,21,3,6,2.16933,2,2,59,80,0,0,20,307.535502737224,234.005666668145,656.262723686177,20,274.025,100.646132955754,451.5,8,0,0,12,0,1.48780148200686,3.67764925903476,0.306343937590675,0.314666355307643
22,1,21,3,6,1.98874,1,1,27,39,0,0,16,333.134157626867,337.947882654097,1190.1853857698,16,324.09375,251.955169210053,1193.5,9,1,0,6,0,0.741243406165581,3.67118750015306,0.231897395745605,0.104707161359584
22,1,21,3,12,1.52422,1,1,31,42,1,0,20,301.603559423917,313.048688121928,1059.24902643335,20,481.55,510.1182241712,1921.5,6,2,1,11,0,1.13761622723277,3.81189531527952,0.328353115399114,0.0542636795229137
22,1,21,3,20,1.06611,1,1,34,59,1,1,38,287.726096827516,309.551752070518,1395.80774553661,38,491.789473684211,762.531006295402,3454.5,13,2,3,20,0,1.01425581547262,3.93003985822935,0.243959586862513,0.171199676683489
22,1,21,3,3,0.9251,1,1,39,45,1,0,5,331.046606236069,189.620604759811,487.438703838749,5,538.7,367.127464240964,1142.5,2,0,0,3,0,0.566691512421206,3.4440763871292,0.293637820390365,0.0926838376730641
22,1,21,3,6,1.85497,3,23,78,44,0,0,14,306.77101923952,328.843257561368,1082.52826868401,14,197.857142857143,104.849237657518,483.5,5,1,0,8,0,0.92947147344812,3.63396611691051,0.35130119680075,0.164885179724766
22,1,21,3,1,1.26132,3,23,78,48,0,0,3,51.366623732674,37.8108112774486,94.5482945377651,3,285.166666666667,171.188005810376,482.5,0,0,0,3,0,0.52565257414585,3.16026468445165,0.197514610935461,0.157922379573614
22,1,21,3,3,1.91428,3,3,78,60,0,0,7,207.935304842932,254.501641448256,657.994414869914,7,329.928571428571,271.387550158353,860,4,0,0,3,0,0.475412792277298,3.34440021004088,0.213450008060912,0.100897809243961
22,1,21,3,9,1.6413,1,1,30,50,1,1,19,539.424870717272,437.550409043946,1408.43082985995,19,402.736842105263,416.12269052198,1750,6,2,3,8,0,1.03623646828086,3.65226700905894,0.23023386359034,0.165987261382262
22,1,21,3,9,1.43388,4,3,76,70,1,0,13,217.446391862901,251.576057776351,675.958227259644,13,607.769230769231,553.677087576949,2139,4,0,0,9,0,1.10519082792361,3.48974450777038,0.274834615323654,0.188697515527837
23,1,16,3,12,2.42243,2,2,0,79,1,1,10,200.419313454713,284.555097270461,738.354760599537,10,1043.05,1065.61996691545,3545.5,0,1,0,9,0,0.754123062684913,3.74401955314908,0.200632305877948,0.615025816568307
23,1,16,3,9,3.38736,1,2,0,60,1,1,14,245.148396246906,205.443413685165,521.57819404189,14,569.714285714286,547.762922969618,1801.5,3,0,0,10,1,0.742660788342805,3.30915471681756,0.181472363360461,0.204606217484563
23,1,16,3,1,1.91824,2,2,70,100,1,1,3,237.284789989891,189.817797925222,454.146576008231,3,299.5,149.253978171438,471,0,0,0,3,0,0.228965740519938,2.86268200624046,0.0769163343251039,0.421746106436204
23,1,16,3,6,3.48646,1,2,10,70,2,1,10,303.985680184405,266.940202922811,663.010250674905,10,443.1,357.440655525113,1328.5,1,1,0,8,0,0.695619900176317,3.237256812578,0.258168256713115,0.384052544533182
23,1,16,3,3,1.9179,2,2,50,90,1,1,4,236.883557432173,237.623742060926,588.029406152447,4,664.375,763.248798994579,1768.5,1,0,0,3,0,0.427707213478618,2.97996024539372,0.127310038331894,0.194564647359295
23,1,16,3,3,1.44753,4,3,100,38,1,0,8,268.446112033012,220.784578095895,689.539522072521,8,243.5625,114.12882367245,454,4,0,0,4,0,1.05325181025863,3.63783382646744,0.287006702020795,0.222129486527467
23,1,16,3,9,2.06785,1,1,19,60,0,1,21,317.807536360524,215.000946391119,530.332266131338,21,362.5,240.475414543774,920.5,10,0,0,11,0,0.582641223050469,3.62021574873086,0.211807653711212,0.238857680402343
23,1,16,3,3,1.357,1,1,9,80,0,0,7,264.64700470488,209.47094480506,455.634793447559,7,225.785714285714,145.103657529958,502.5,3,0,0,4,0,0.56111644200544,3.35120020229522,0.19652914864792,0.372752527329983
23,1,16,3,6,1.81511,1,1,10,79,0,0,16,353.272596286171,285.979144159342,1064.91757075372,16,342.71875,151.001210673955,565.5,3,1,0,11,1,0.302212279802743,3.23917874585192,0.136144601366655,0.389600832663483
23,1,16,3,12,1.69393,1,1,10,60,1,1,19,264.946819441976,218.305083348464,609.049343239117,19,525.815789473684,399.964762702302,1423,8,0,0,10,1,0.912235851833192,3.32249385157973,0.210861323000203,0.245479420900274
23,1,16,3,6,2.41743,2,23,100,69,0,1,16,268.626478561855,272.303027923833,708.177848425097,16,309.15625,179.655477581397,812,3,1,0,12,0,0.61051055449577,3.02305631773778,0.129740255187513,0.210127579892423
23,1,16,3,1,4.9188,4,23,80,89,0,0,2,31.4083637166806,0.576087911178871,31.8157193852348,2,220.25,17.3241161390704,232.5,0,0,0,2,0,0.329008101392707,2.82890665815792,0.101248573165042,0.50036461125585
23,1,16,3,1,2.88275,2,2,85,84,0,1,2,72.0091202223946,14.3607349948886,82.1636933201032,2,421.5,407.293505963451,709.5,0,0,0,2,0,0.362314255480203,2.94117686008027,0.122916286590092,0.593066272051054
23,1,16,3,6,1.80569,2,2,75,74,0,0,11,332.217987176739,244.283764085662,646.051462733426,11,514.227272727273,448.342077193094,1457.5,4,0,0,6,1,0.651407044634029,3.06108199097299,0.171314729404625,0.312650658043963
23,1,16,3,9,1.24898,3,3,70,79,1,0,17,255.052253492389,259.902937507895,730.45010952152,17,427.911764705882,413.079866494291,1775.5,5,0,0,12,0,0.989618495035331,3.50604832216582,0.23487058829855,0.41324973068861
23,1,16,3,3,1.52467,4,4,90,69,0,1,10,232.948812030905,188.798811858873,489.924435500006,10,272.45,187.365277525539,586,4,0,0,6,0,0.852552931929327,3.2017440883413,0.250345734675225,0.271061485018381
23,1,16,3,1,3.17352,4,1,59,84,0,0,3,271.90913725033,286.603771119069,590.350171508402,3,264.666666666667,85.2442568935488,320,1,0,0,2,0,0.132513973125056,2.96013747619221,0.0442287568750328,0.284875581901559
23,1,16,3,9,2.13772,4,4,89,70,1,1,24,298.947208366224,210.490576174574,564.319433034164,24,332.729166666667,285.767006765647,1303.5,11,0,0,13,0,0.907230261104296,3.4151155054023,0.220863289602472,0.319373376524171
23,1,16,3,20,1.90576,1,1,19,59,1,1,42,222.710173501374,206.223747449545,608.163781394453,42,443.095238095238,654.042991408759,4203,16,0,0,26,0,0.521786467694812,3.32469821420189,0.133725501620101,0.326475574189608
23,1,16,3,6,1.01644,4,4,99,75,1,1,9,301.637091726629,209.11722088111,589.064090316156,9,555.666666666667,610.838051368773,1761,3,0,0,5,1,0.828343912752897,3.67601350443676,0.23013493148254,0.298067999150597
23,1,16,3,1,2.62593,1,1,39,90,2,0,1,630.747138320896,0,630.747138320896,1,919,0,919,0,0,0,1,0,0.148733047597364,3.15695338381803,0.0758366943730738,0.405391360871663
23,1,16,3,3,1.11732,3,23,80,74,1,0,10,276.301113803121,275.155486369182,640.591970368034,10,237.25,176.66214616858,713.5,3,0,0,7,0,0.694985294052048,3.50605854527785,0.26551910180067,0.250965438750388
