numS,sAmpMean,sAmpStd,sAmpMax,numF,fMean,fStd,fMax,backMirror,leftMirror,rightMirror,road,sky,pupilChange,pupilMean,pupilStd,SA
2,321.5003632,318.1882154,546.493408,2,415,198.6970055,555.5,0,0,0,2,0,0.391441562,2.484630135,0.134167102,0.169570925
24,263.504034,257.7864358,813.2108736,24,352.2291667,191.6811766,805,7,1,0,15,1,0.908395024,2.849081986,0.260289516,0.10353154
17,349.1190651,256.0680064,770.259307,17,406.0882353,204.2395373,776,4,1,1,11,0,1.109038062,2.893926286,0.257244002,0.113779137
19,321.5761655,241.6084865,650.4531536,19,416.0263158,481.0973416,2222,10,0,1,8,0,0.765202248,2.771735713,0.203437872,0.090283367
45,266.0790633,234.8772371,791.9028886,45,414.4666667,282.5789793,1232,13,0,2,29,1,0.891899751,2.918477568,0.20535145,0.18371161
12,260.9211796,230.356207,649.4709559,12,309.3333333,196.4941976,800,1,0,1,10,0,0.774986551,2.722287011,0.190150079,0.234962005
11,250.697734,164.7763219,512.1728736,11,388.4090909,223.2711153,871.5,5,0,0,6,0,0.951260384,2.720320514,0.275041213,0.156363251
8,195.1111914,162.0785244,456.0401326,8,287.625,125.3474457,511,2,0,0,5,1,0.625290301,2.593580867,0.186610747,0.140466724
16,329.3291097,263.9400279,746.2305894,16,337.96875,243.6788507,950.5,1,2,2,10,1,0.54197942,2.559515905,0.20967487,0.139931954
7,202.2640191,172.8084795,492.6297012,7,371.5,256.785903,826.5,3,0,0,4,0,0.492433096,2.587160119,0.191538975,0.175870516
2,75.0828954,44.57277909,106.6006098,2,439,313.9554108,661,0,0,0,2,0,0.416914699,2.07740299,0.150844262,0.609564023
23,178.0768488,173.2001863,488.4569198,23,496,373.0248895,1587.5,4,0,0,17,2,0.687637996,2.767989292,0.213062143,0.053822511
3,225.1256014,151.1350526,359.5865682,3,212.5,25.2537126,237.5,0,0,0,3,0,0.257189388,2.238848633,0.097709169,0.324435228
8,228.6222227,252.8535811,689.5954829,8,319.625,235.6254216,739,2,0,0,5,1,0.6422328,2.742253498,0.187859655,0.245843236
18,296.7133517,251.7855045,730.5489238,18,470.9444444,576.31698,2339.5,1,0,1,14,2,0.994319765,2.959416231,0.241840425,0.156823952
18,295.6893774,250.1624246,829.5422864,18,468.5555556,439.1146135,1848.5,8,0,1,9,0,0.535915636,2.660117694,0.131293408,0.100064259
20,242.0953517,201.6717263,553.2870232,20,424.55,326.7540883,1479.5,10,0,0,10,0,0.818776289,2.746073834,0.204246755,0.204216016
55,234.2333938,222.8104455,748.1468723,55,339.8,280.956577,1758.5,24,0,1,28,2,0.686224916,2.766296474,0.181706961,0.075128499
7,302.7806541,229.6734977,666.7909905,7,341.2857143,129.9653342,608,3,0,1,3,0,0.414494427,2.57282521,0.107534821,0.151897364
5,97.06094008,49.91727419,168.0563373,5,185.3,88.11611657,296,0,0,0,5,0,0.308074078,2.249687592,0.127941539,0.510374336
18,333.6162,300.1121219,791.3125631,18,301.3611111,243.0333314,998.5,8,0,2,7,1,0.690991991,2.67780661,0.199682061,0.144365795
15,315.5220066,196.7713009,595.528446,15,363.8333333,224.1794296,971,5,0,0,10,0,0.745500273,2.626520276,0.203495488,0.142375345
17,176.1548145,191.1784854,572.9149435,17,296.8235294,124.9140881,526,10,0,0,7,0,0.431837536,2.487614531,0.126830334,0.162913843
8,207.2677745,177.7612433,466.2405736,8,251.875,134.9761222,473,4,0,0,4,0,0.504975963,2.524260821,0.203342213,0.141549755
3,226.5455291,162.4378915,405.2124412,3,252.3333333,78.75648121,341,1,0,0,2,0,0.195320773,2.252466976,0.065709416,0.257776615
3,196.4831861,166.5813619,371.3928446,3,280.5,85.99563942,370,0,0,0,3,0,0.273438535,2.304152385,0.102108551,0.302007634
27,362.572752,278.8670256,765.5689273,27,412.6851852,289.0635793,1309,9,1,1,16,0,0.660528685,2.705205781,0.178778941,0.061235363
18,349.9539522,395.279573,1282.95142,18,568.6388889,703.4931499,3016,3,3,2,10,0,0.693180883,3.04837102,0.152743802,0.263180459
11,270.5850048,253.4036744,620.2448105,11,507.5,318.5798173,1073.5,0,2,1,8,0,0.221127303,3.279791294,0.082362602,0.424350032
19,417.14733,425.5062213,1117.9957,19,437.8421053,342.4927028,1364,6,5,0,8,0,0.447006198,3.141022171,0.10940831,0.242713943
2,47.46456729,21.00600401,62.31805517,2,1276.5,1489.873988,2330,0,0,0,2,0,0.412939601,2.992531979,0.139734489,0.218186887
2,133.794591,55.31294896,172.9067523,2,330.75,102.1769299,403,0,0,0,2,0,0.225308871,2.925430148,0.083854048,0.390926091
7,479.9140532,266.861702,757.585048,7,492.2142857,322.1624664,1040.5,1,1,1,4,0,0.433086758,3.218984913,0.102983218,0.074126912
1,50.55247274,0,50.55247274,1,685,0,685,0,0,0,1,0,0.282956656,2.892483693,0.094780223,0.393844696
1,74.90260343,0,74.90260343,1,251.5,0,251.5,0,0,0,1,0,0.300920803,2.732094568,0.12281669,0.450756784
7,355.7223123,217.1802029,649.2331342,7,344.2857143,162.2379572,626,2,0,1,4,0,0.459148237,2.891745461,0.138563579,0.28518274
18,350.5526982,253.0902303,783.9989094,18,429.1666667,434.6078016,1943,9,0,1,8,0,0.69772742,3.108910612,0.19823318,0.400550884
16,347.6867968,336.1391687,1208.914642,16,505.3125,682.8136611,2975,7,1,0,8,0,0.487132704,2.965776433,0.145833676,0.240565017
1,271.9806347,231.5085448,630.4608983,1,1034,0,1034,0,0,0,1,0,0.338391291,2.798565473,0.130589698,0.478651922
22,401.9708772,337.5546238,1354.213133,22,466.2954545,362.8255077,1470,6,1,1,14,0,0.246387199,3.026186761,0.143877371,0.329335631
5,366.5810786,156.9743442,494.0898931,5,545.1,368.1403265,1157.5,3,0,0,2,0,0.391498023,2.716318157,0.142705154,0.388490586
13,295.8301763,262.7787105,678.8431078,13,626.3461538,446.5000646,1513.5,6,0,2,5,0,0.481639834,2.944421282,0.139914847,0.154569672
13,374.6201132,349.9441911,1024.783885,13,391.9615385,267.3599681,1050.5,1,2,3,6,1,0.300740558,2.864287047,0.119298389,0.22218472
7,340.0993291,327.7584538,726.9292074,7,338.6428571,97.04926339,472.5,1,0,1,5,0,0.378301353,2.810670129,0.126053728,0.240000742
8,348.1043277,348.0399118,1001.881441,8,330.9375,261.3460264,885.5,3,0,2,3,0,0.382449646,2.791800607,0.133862964,0.377448941
38,394.7440865,327.0393302,1184.90108,38,477.9605263,469.7279313,2457.5,13,2,3,19,1,0.70395519,3.068572119,0.190874217,0.177200686
18,341.8746842,298.2910489,881.23358,18,447.3333333,314.7124271,1446,10,1,1,6,0,0.342079309,2.957031238,0.087384361,0.095426922
5,265.3007468,222.876658,577.794862,5,509.1,242.8356955,795,4,0,0,1,0,0.364045137,2.769294429,0.093597103,0.358476845
12,460.6527005,399.8939168,1198.601565,12,454.5,394.1688609,1486,3,1,0,8,0,0.420344581,2.808697689,0.126337409,0.272011928
6,386.2464801,273.1359277,721.8698931,6,462.3333333,288.7635134,773.5,1,0,2,3,0,0.200139512,2.7693088,0.083204765,0.212680199
18,245.4754613,236.8825412,750.842635,18,1074.5,1610.852998,6954.5,10,0,0,8,0,0.396816852,2.89122223,0.125060581,0.358796103
15,281.8765668,209.0622662,700.5579812,15,362.6,249.7972178,1109,8,0,0,7,0,0.202867644,2.79742563,0.072750791,0.192177129
20,326.0723787,318.9764859,1195.180405,20,390.8,281.9377684,1270.5,8,2,0,10,0,0.472249241,2.835194576,0.107783282,0.087843276
1,76.81617668,0,76.81617668,1,207,0,207,0,0,0,1,0,0.278595439,2.749003017,0.099091905,0.486373729
13,398.7691784,316.3709154,1099.219735,13,369.0384615,472.7645847,1887,3,2,2,6,0,0.492108894,2.826713871,0.136976997,0.178979886
2,403.7602336,7.586176861,409.1244707,2,556.5,271.529004,748.5,1,0,0,1,0,0.342905081,2.722796147,0.116738257,0.319177468
14,355.5386204,284.2620249,973.8137566,14,391.7142857,377.6196557,1365,5,1,0,8,0,0.486911039,2.79939362,0.12222859,0.246156793
22,281.5815936,275.9733271,1020.012718,22,480.75,447.9283199,1756,5,2,0,15,0,0.405155044,2.826209927,0.11861304,0.055587184
1,272.956863,232.0919511,639.3485474,1,1026,0,1026,0,0,0,1,0,0.174586653,2.48091631,0.078884396,0.218539062
1,273.2532487,232.1295126,639.7028554,1,1034,0,1034,0,0,0,1,0,0.347106307,2.580834844,0.127644566,0.280422551
